frame_idx,timestamp,mic_rms,mic_peak,ref_rms,ref_peak,ref_is_silence,delay_samples,delay_ms,is_double_talk,nlms_residual_rms,echo_est_rms,nls_output_rms,nls_bypassed,erle_instant_db,filter_norm,process_time_ms
6,1774518112.3942,0.17674519,0.569305,0.00061727,0.002319,0,4095,255.94,1,0.22068234,0.09293723,0.22068234,1,-1.93,0.492306,5.895
7,1774518112.4559,0.07332940,0.241455,0.00189964,0.006897,0,4095,255.94,1,0.09746633,0.05188755,0.09746633,1,-2.47,0.492306,5.449
8,1774518112.5243,0.02523661,0.114624,0.00153138,0.005615,0,4095,255.94,1,0.02999428,0.01713594,0.02999428,1,-1.50,0.492306,5.696
9,1774518112.5845,0.00348356,0.014679,0.00218587,0.007263,0,1012,63.25,1,0.00667581,0.00565885,0.00667581,1,-5.65,0.492306,6.241
10,1774518112.6554,0.00113307,0.004761,0.00221561,0.009125,0,1012,63.25,1,0.00180157,0.00152688,0.00030103,0,11.51,0.492306,5.708
11,1774518112.7145,0.00086131,0.002411,0.00337106,0.014893,0,1012,63.25,1,0.00152526,0.00109466,0.00008107,0,20.46,0.492306,5.684
12,1774518112.7865,0.00065166,0.001709,0.00478616,0.014648,0,1012,63.25,0,0.00107803,0.00096935,0.00006966,0,19.33,0.456426,18.007
13,1774518112.8563,0.00075888,0.002960,0.00446786,0.015625,0,1012,63.25,0,0.00102157,0.00097573,0.00005729,0,22.31,0.440007,17.912
14,1774518112.9156,0.00152517,0.005737,0.00400824,0.014038,0,1012,63.25,0,0.00155924,0.00147211,0.00025378,0,15.57,0.431817,17.789
15,1774518112.9857,0.00144724,0.005096,0.00809894,0.024170,0,1012,63.25,0,0.00180446,0.00132011,0.00051356,0,9.00,0.423930,17.447
16,1774518113.0458,0.00195089,0.005920,0.00693506,0.022278,0,1012,63.25,0,0.00248022,0.00160374,0.00089206,0,6.80,0.419551,17.568
17,1774518113.1067,0.00169990,0.005280,0.00340214,0.015594,0,12,0.75,0,0.00244615,0.00178138,0.00165974,0,0.21,0.405219,18.333
18,1774518113.1633,0.09477841,0.775024,0.00085989,0.003540,0,12,0.75,1,0.09439320,0.00531866,0.00174840,0,34.68,0.405219,5.793
19,1774518113.2239,0.23036613,0.960602,0.00019552,0.000793,0,12,0.75,1,0.23073046,0.00549089,0.07777213,0,9.43,0.405219,5.645
20,1774518113.2940,0.06871582,0.215393,0.00006928,0.000244,0,12,0.75,1,0.06846994,0.00357928,0.06846994,1,0.03,0.405219,5.995
21,1774518113.3556,0.10988246,0.380432,0.00001195,0.000061,0,12,0.75,1,0.10990187,0.00092880,0.05940566,0,5.34,0.405219,6.320
22,1774518113.4142,0.22136316,0.678314,0.00000000,0.000000,0,12,0.75,1,0.22138744,0.00019154,0.09654494,0,7.21,0.405219,6.219
23,1774518113.4851,0.28790620,0.798798,0.00000000,0.000000,0,12,0.75,1,0.28790909,0.00008943,0.20952858,0,2.76,0.405219,7.035
24,1774518113.5445,0.17275818,0.513458,0.00010242,0.000427,0,12,0.75,1,0.17276346,0.00002950,0.17276346,1,-0.00,0.405219,5.933
25,1774518113.6133,0.31646306,0.986420,0.00016070,0.000702,0,12,0.75,1,0.31646291,0.00002063,0.16581322,0,5.61,0.405219,6.001
26,1774518113.6755,0.31403977,0.994080,0.00100525,0.005585,0,12,0.75,1,0.31403979,0.00004206,0.31337616,0,0.02,0.405219,6.084
27,1774518113.7352,0.19073547,0.721497,0.00199387,0.006104,0,12,0.75,1,0.19073477,0.00016926,0.19073477,1,0.00,0.405219,6.863
28,1774518113.8043,0.11845751,0.459198,0.00294051,0.010498,0,12,0.75,1,0.11849790,0.00058483,0.11849790,1,-0.00,0.405219,5.765
29,1774518113.8641,0.06763421,0.215149,0.00632117,0.021973,0,2671,166.94,1,0.06761847,0.00108721,0.06761847,1,0.00,0.405219,6.109
30,1774518113.9338,0.01489441,0.072174,0.00446049,0.016388,0,2671,166.94,1,0.01501952,0.00135306,0.01501952,1,-0.07,0.405219,6.194
31,1774518113.9942,0.00336545,0.009949,0.00446454,0.015350,0,2671,166.94,1,0.00408980,0.00219558,0.00408980,1,-1.69,0.405219,5.939
32,1774518114.0560,0.00167258,0.006012,0.00346505,0.010559,0,2671,166.94,1,0.00255319,0.00183627,0.00092092,0,5.18,0.405219,5.878
1,1774518114.1242,0.00283734,0.010620,0.00393749,0.014618,0,1239,77.44,1,0.00354354,0.00233403,0.00032956,0,18.70,0.405219,5.857
2,1774518114.1970,0.00335919,0.010742,0.00311686,0.011292,0,1239,77.44,0,0.00348421,0.00202196,0.00207287,0,4.19,0.443358,18.227
3,1774518114.2554,0.00644654,0.024750,0.00287352,0.011078,0,1239,77.44,1,0.00692261,0.00306566,0.00263171,0,7.78,0.443358,5.837
4,1774518114.3145,0.01007817,0.037018,0.00446967,0.014771,0,1239,77.44,1,0.01008969,0.00210464,0.00582013,0,4.77,0.443358,5.676
5,1774518114.3741,0.00893285,0.032745,0.00324070,0.009796,0,1239,77.44,1,0.00914559,0.00215320,0.00914559,1,-0.20,0.443358,5.975
6,1774518114.4433,0.00645343,0.023865,0.00241079,0.006195,0,1239,77.44,1,0.00710637,0.00289812,0.00710637,1,-0.84,0.443358,5.786
7,1774518114.5055,0.00497034,0.018097,0.00202012,0.005768,0,1239,77.44,1,0.00569849,0.00281476,0.00569849,1,-1.19,0.443358,6.000
8,1774518114.5753,0.00400773,0.011597,0.00043767,0.001434,0,1239,77.44,1,0.00559344,0.00383989,0.00457066,0,-1.14,0.443358,6.632
9,1774518114.6342,0.00240675,0.007782,0.00010901,0.000397,0,1214,75.88,1,0.00411601,0.00336476,0.00380557,0,-3.98,0.443358,5.884
10,1774518114.6943,0.00111946,0.003540,0.00006744,0.000275,0,1214,75.88,1,0.00329395,0.00315997,0.00218473,0,-5.81,0.443358,5.653
11,1774518114.7763,0.00096065,0.003082,0.00002023,0.000122,0,1214,75.88,0,0.00055776,0.00090308,0.00054492,0,4.92,0.446216,17.616
12,1774518114.8369,0.00066748,0.002075,0.00001456,0.000061,0,1214,75.88,0,0.00034103,0.00061382,0.00020172,0,10.38,0.460217,18.183
13,1774518114.9070,0.00047996,0.001526,0.00001172,0.000061,0,406,25.38,0,0.00026252,0.00038852,0.00010803,0,12.92,0.782503,18.021
14,1774518114.9540,0.00042114,0.001312,0.00001635,0.000061,0,406,25.38,1,0.00046648,0.00023642,0.00004819,0,18.65,0.782503,5.940
15,1774518115.0147,0.00036706,0.001129,0.00002772,0.000092,0,406,25.38,1,0.00037698,0.00009430,0.00003242,0,20.68,0.782503,6.099
16,1774518115.0842,0.00038832,0.001556,0.00005087,0.000183,0,406,25.38,1,0.00039312,0.00003430,0.00002470,0,23.27,0.782503,5.800
17,1774518115.1446,0.00038061,0.001251,0.00019205,0.000580,0,1370,85.62,1,0.00038022,0.00001293,0.00002421,0,23.25,0.782503,6.037
18,1774518115.2145,0.00060350,0.001770,0.00953605,0.044769,0,1370,85.62,1,0.00060540,0.00002402,0.00001863,0,29.11,0.782503,5.835
19,1774518115.2754,0.00039369,0.001099,0.29990403,0.993713,0,1370,85.62,1,0.00040461,0.00008419,0.00002708,0,22.70,0.782503,6.230
20,1774518115.3356,0.00066625,0.002106,0.16517786,0.544037,0,1370,85.62,1,0.03540255,0.03547327,0.00030267,0,6.85,0.782503,6.191
21,1774518115.4156,0.00061341,0.001740,0.16508870,0.546051,0,117,7.31,0,0.01414030,0.01408961,0.01414030,1,-27.25,0.778152,17.978
22,1774518115.4762,0.00027962,0.000793,0.27090904,0.991516,0,117,7.31,0,0.03574274,0.03573858,0.00978066,0,-30.88,0.769655,18.028
23,1774518115.5453,0.00038785,0.001099,0.26006983,0.730774,0,117,7.31,0,0.06551462,0.06558584,0.01792075,0,-33.29,0.753429,17.340
24,1774518115.6058,0.00091647,0.003021,0.19144844,0.661316,0,117,7.31,0,0.12182556,0.12182762,0.03962534,0,-32.72,0.709764,17.409
25,1774518115.6677,0.04466997,0.328674,0.08548165,0.261627,0,4096,256.00,0,0.07476776,0.08137114,0.06667903,0,-3.48,0.694397,17.405
26,1774518115.7241,0.26498228,0.992706,0.02881414,0.131622,0,4096,256.00,1,0.44966412,0.36717338,0.04816864,0,14.81,0.694397,5.774
27,1774518115.7845,0.09547076,0.288300,0.01110219,0.041626,0,4096,256.00,1,0.34785459,0.33794722,0.34243249,0,-11.09,0.694397,6.027
28,1774518115.8551,0.20908921,0.955414,0.00331479,0.010986,0,4096,256.00,1,0.42336870,0.36029212,0.18068357,0,1.27,0.694397,5.419
29,1774518115.9156,0.36300588,0.994232,0.00044195,0.001770,0,0,0.00,1,0.54470930,0.38449400,0.25839728,0,2.95,0.694397,6.485
30,1774518115.9760,0.32689432,0.979614,0.00020656,0.001282,0,0,0.00,1,0.42442606,0.29211798,0.37180975,0,-1.12,0.694397,6.591
31,1774518116.0437,0.20596799,0.640991,0.00000603,0.000031,0,0,0.00,1,0.31233298,0.22543892,0.30649359,0,-3.45,0.694397,6.085
32,1774518116.1046,0.08721156,0.314819,0.00004321,0.000214,0,0,0.00,1,0.20246169,0.18349856,0.17406129,0,-6.00,0.694397,5.868
1,1774518116.1748,0.01993827,0.074615,0.00044179,0.001312,0,0,0.00,1,0.01994636,0.00031613,0.01994636,1,-0.00,0.694397,6.224
2,1774518116.2341,0.00291865,0.008636,0.00053545,0.001892,0,0,0.00,1,0.00299197,0.00051718,0.00299197,1,-0.22,0.694397,5.848
3,1774518116.2950,0.00138239,0.005402,0.00016279,0.000580,0,0,0.00,1,0.00143768,0.00029069,0.00013374,0,20.26,0.694397,6.427
4,1774518116.3632,0.00093291,0.003021,0.00010313,0.000397,0,0,0.00,1,0.00101689,0.00042856,0.00006427,0,23.13,0.694397,5.753
5,1774518116.4256,0.00111816,0.004425,0.00015442,0.000458,0,0,0.00,1,0.00134726,0.00075221,0.00004545,0,27.61,0.694397,6.579
6,1774518116.4942,0.00046617,0.001404,0.00052405,0.002594,0,0,0.00,1,0.00064900,0.00051593,0.00006023,0,17.66,0.694397,5.623
7,1774518116.5537,0.00048006,0.001831,0.00258634,0.009247,0,0,0.00,1,0.00100351,0.00082335,0.00002901,0,23.89,0.694397,5.786
8,1774518116.6140,0.00051532,0.001709,0.00315476,0.008972,0,0,0.00,1,0.00202700,0.00194430,0.00004485,0,20.99,0.694397,5.637
9,1774518116.6960,0.00051641,0.001434,0.00296822,0.008728,0,0,0.00,0,0.00051168,0.00059514,0.00009060,0,15.06,0.690548,18.064
10,1774518116.7557,0.00045071,0.001312,0.00465659,0.014954,0,0,0.00,0,0.00096556,0.00100187,0.00002289,0,25.13,0.676487,17.509
11,1774518116.8263,0.00040026,0.001343,0.00409427,0.013855,0,0,0.00,0,0.00133662,0.00128093,0.00004316,0,19.12,0.656634,17.774
12,1774518116.8870,0.00065408,0.001831,0.00337491,0.013763,0,0,0.00,0,0.00162806,0.00164204,0.00005974,0,20.67,0.628860,18.318
13,1774518116.9477,0.00089127,0.003418,0.00153761,0.006470,0,0,0.00,0,0.00121237,0.00135849,0.00007319,0,21.63,0.613981,18.757
14,1774518117.0159,0.00216808,0.007538,0.00081234,0.002014,0,0,0.00,0,0.00153840,0.00209909,0.00005463,0,31.83,0.607522,17.383
15,1774518117.0757,0.00216358,0.006683,0.00053200,0.001831,0,0,0.00,0,0.00147086,0.00199043,0.00006914,0,29.82,0.608354,17.814
16,1774518117.1344,0.00354949,0.015137,0.00004539,0.000183,0,0,0.00,1,0.00384597,0.00159860,0.00007885,0,33.00,0.608354,5.605
17,1774518117.1950,0.00550101,0.015442,0.00000000,0.000000,0,0,0.00,1,0.00562470,0.00107921,0.00243576,0,7.08,0.608354,6.098
18,1774518117.2550,0.00260237,0.009796,0.00000000,0.000000,0,0,0.00,1,0.00268272,0.00063789,0.00268272,1,-0.26,0.608354,5.911
19,1774518117.3244,0.00138348,0.006073,0.00000000,0.000000,0,0,0.00,1,0.00138193,0.00012959,0.00041959,0,10.36,0.608354,5.806
20,1774518117.3856,0.00073509,0.003906,0.00021349,0.001007,0,0,0.00,1,0.00073525,0.00001889,0.00015291,0,13.62,0.608354,6.152
21,1774518117.4551,0.00048407,0.001434,0.00157289,0.005402,0,0,0.00,1,0.00076838,0.00056025,0.00019722,0,7.79,0.608354,5.793
22,1774518117.5154,0.00049209,0.001465,0.00106038,0.003662,0,0,0.00,1,0.00087286,0.00066381,0.00010116,0,13.70,0.608354,6.685
23,1774518117.5748,0.13058418,0.584961,0.00067041,0.002319,0,0,0.00,1,0.13058461,0.00107696,0.00203775,0,36.13,0.608354,6.034
24,1774518117.6436,0.23624037,0.813141,0.00086249,0.003754,0,0,0.00,1,0.23624200,0.00116211,0.12398445,0,5.60,0.608354,6.010
25,1774518117.7056,0.07055443,0.221741,0.00105851,0.003387,0,0,0.00,1,0.07063591,0.00124696,0.07063591,1,-0.01,0.608354,6.466
26,1774518117.7746,0.22510031,0.694427,0.00098441,0.004059,0,0,0.00,1,0.22512985,0.00081378,0.06393932,0,10.93,0.608354,6.132
27,1774518117.8362,0.32701270,0.774414,0.00098162,0.004120,0,0,0.00,1,0.32703547,0.00097916,0.22400176,0,3.29,0.608354,6.457
28,1774518117.8951,0.34032954,0.994110,0.00076892,0.002502,0,0,0.00,1,0.34041223,0.00117314,0.32583728,0,0.38,0.608354,6.277
29,1774518117.9654,0.25381936,0.991119,0.00042193,0.001404,0,0,0.00,1,0.25382276,0.00119459,0.25382276,1,-0.00,0.608354,6.141
30,1774518118.0250,0.08710228,0.282074,0.00024528,0.000854,0,0,0.00,1,0.08713015,0.00091694,0.08713015,1,-0.00,0.608354,6.360
31,1774518118.0954,0.04849220,0.148956,0.00011646,0.000305,0,0,0.00,1,0.04838501,0.00080699,0.04838501,1,0.02,0.608354,6.803
32,1774518118.1546,0.02626710,0.093689,0.00015559,0.000519,0,0,0.00,1,0.02621260,0.00041257,0.02621260,1,0.02,0.608354,5.637
1,1774518118.2143,0.00637939,0.020508,0.00034046,0.001801,0,4096,256.00,1,0.00637049,0.00025218,0.00637049,1,0.01,0.608354,5.813
2,1774518118.2836,0.00214018,0.006439,0.00014365,0.000427,0,4096,256.00,1,0.00215574,0.00018370,0.00215574,1,-0.06,0.608354,5.906
3,1774518118.3440,0.00120006,0.004089,0.00007927,0.000366,0,4096,256.00,1,0.00120214,0.00028345,0.00025254,0,13.53,0.608354,5.804
4,1774518118.4142,0.00089490,0.003021,0.00073287,0.003296,0,4096,256.00,1,0.00094388,0.00036379,0.00014123,0,16.02,0.608354,6.000
5,1774518118.4740,0.00067945,0.001953,0.00397258,0.011963,0,4096,256.00,1,0.00072929,0.00026567,0.00007454,0,19.12,0.608354,6.081
6,1774518118.5345,0.00805637,0.056854,0.00980265,0.034088,0,4096,256.00,1,0.00805139,0.00011974,0.00010832,0,37.39,0.608354,6.161
7,1774518118.6043,0.13900843,0.569611,0.01066136,0.037292,0,4096,256.00,1,0.13901506,0.00016793,0.00846458,0,24.31,0.608354,6.270
8,1774518118.6644,0.06120811,0.222168,0.02418093,0.062317,0,4096,256.00,1,0.06120501,0.00018583,0.06120501,1,0.00,0.608354,6.092
9,1774518118.7341,0.19595749,0.893921,0.02230925,0.081116,0,4096,256.00,1,0.19619166,0.00103996,0.06020778,0,10.25,0.608354,5.876
10,1774518118.7942,0.37178216,0.955933,0.00494730,0.013550,0,4096,256.00,1,0.37196653,0.00510870,0.19583660,0,5.57,0.608354,5.972
11,1774518118.8549,0.33973714,0.993622,0.00048069,0.001221,0,4096,256.00,1,0.33936627,0.00727335,0.33936627,1,0.01,0.608354,5.536
12,1774518118.9241,0.10215835,0.430084,0.00013064,0.000366,0,4096,256.00,1,0.10434245,0.01566031,0.10434245,1,-0.18,0.608354,6.140
13,1774518118.9847,0.06476968,0.167053,0.00004054,0.000153,0,1024,64.00,1,0.06949267,0.02476219,0.06949267,1,-0.61,0.608354,6.124
14,1774518119.0541,0.02678465,0.094635,0.00000330,0.000031,0,1024,64.00,1,0.03860227,0.02707196,0.03860227,1,-3.17,0.608354,5.637
15,1774518119.1140,0.13214216,0.935608,0.00000000,0.000000,0,1024,64.00,1,0.13497889,0.03686906,0.03071488,0,12.67,0.608354,5.666
16,1774518119.1733,0.23100871,0.981873,0.00000000,0.000000,0,1024,64.00,1,0.23732857,0.03758845,0.13073922,0,4.94,0.608354,5.655
17,1774518119.2447,0.12966840,0.528076,0.00000920,0.000031,0,1024,64.00,1,0.12967892,0.00011170,0.12967892,1,-0.00,0.608354,6.624
18,1774518119.3038,0.30276284,0.991730,0.00001160,0.000061,0,1024,64.00,1,0.30276515,0.00004045,0.12614518,0,7.60,0.608354,5.570
19,1774518119.3739,0.28457085,0.976288,0.00002853,0.000122,0,1024,64.00,1,0.28457083,0.00000651,0.28457083,1,0.00,0.608354,5.638
20,1774518119.4353,0.20034213,0.666626,0.00013391,0.000549,0,1024,64.00,1,0.20034178,0.00001121,0.20034178,1,0.00,0.608354,6.176
21,1774518119.4942,0.12929886,0.464050,0.00049942,0.001984,0,4096,256.00,1,0.12929834,0.00001663,0.12929834,1,0.00,0.608354,6.366
22,1774518119.5641,0.03802125,0.163391,0.00543003,0.025146,0,4096,256.00,1,0.03802187,0.00002432,0.03802187,1,-0.00,0.608354,6.104
23,1774518119.6247,0.00502100,0.015533,0.22330660,0.978180,0,4096,256.00,1,0.00502122,0.00003319,0.00502122,1,-0.00,0.608354,6.032
24,1774518119.6944,0.00269061,0.009216,0.10023658,0.307281,0,4096,256.00,1,0.00270306,0.00005486,0.00270306,1,-0.04,0.608354,6.222
25,1774518119.7552,0.00163970,0.005280,0.05627188,0.209778,0,4096,256.00,1,0.00165820,0.00009866,0.00118167,0,2.85,0.608354,6.533
26,1774518119.8146,0.00105417,0.003021,0.04618994,0.147156,0,4096,256.00,1,0.00167267,0.00145695,0.00061193,0,4.72,0.608354,5.818
27,1774518119.8855,0.00089152,0.002533,0.07129793,0.241486,0,4096,256.00,1,0.03374028,0.03368636,0.00099229,0,-0.93,0.608354,6.496
28,1774518119.9578,0.00099377,0.003540,0.03765216,0.108856,0,4096,256.00,0,0.03124903,0.03135993,0.02183737,0,-26.84,0.594559,19.665
29,1774518120.0280,0.03496802,0.144501,0.01305220,0.034424,0,4096,256.00,0,0.04409155,0.04871096,0.01916105,0,5.23,0.577831,19.723
30,1774518120.0866,0.11117059,0.598450,0.00443169,0.015442,0,4096,256.00,0,0.08459193,0.10489726,0.02537146,0,12.83,0.570331,17.860
31,1774518120.1467,0.09197919,0.240051,0.01536629,0.043854,0,4096,256.00,0,0.05440472,0.10341176,0.05440472,1,4.56,0.537198,18.122
32,1774518120.2167,0.04742454,0.137024,0.01378355,0.038300,0,4096,256.00,0,0.02865593,0.04574341,0.02144940,0,6.89,0.533902,18.166
1,1774518120.2758,0.03097996,0.107452,0.00812407,0.018677,0,4096,256.00,0,0.02127914,0.02282319,0.01425578,0,6.74,0.553046,17.978
2,1774518120.3452,0.04639279,0.177673,0.00421739,0.011322,0,4096,256.00,0,0.02203608,0.04018196,0.01129578,0,12.27,0.583621,17.348
3,1774518120.4068,0.01990825,0.075073,0.00042895,0.001404,0,4096,256.00,0,0.00917763,0.01895797,0.00623479,0,10.08,0.584339,17.765
4,1774518120.4669,0.00378557,0.017883,0.00014274,0.000549,0,4096,256.00,0,0.00267014,0.00390064,0.00125276,0,9.60,0.582987,17.562
5,1774518120.5369,0.00145084,0.005646,0.00147308,0.007874,0,4096,256.00,0,0.00104526,0.00159418,0.00012531,0,21.25,0.582156,19.062
6,1774518120.5969,0.00914951,0.024384,0.00341580,0.013855,0,4096,256.00,0,0.00118364,0.00922674,0.00004672,0,45.64,0.580005,17.928
7,1774518120.6675,0.00149298,0.005188,0.00116410,0.004303,0,4096,256.00,0,0.00101773,0.00176911,0.00005290,0,28.86,0.578471,17.610
8,1774518120.7273,0.00125648,0.004242,0.00103732,0.003693,0,4096,256.00,0,0.00046178,0.00128712,0.00007071,0,24.91,0.577956,18.405
9,1774518120.7869,0.00081110,0.002960,0.00172121,0.007385,0,4096,256.00,0,0.00033174,0.00084089,0.00005339,0,23.48,0.577014,17.718
10,1774518120.8557,0.00049829,0.001404,0.00091645,0.003174,0,4096,256.00,0,0.00045956,0.00051712,0.00001483,0,28.90,0.574148,18.053
11,1774518120.9161,0.00041951,0.001251,0.00096395,0.003082,0,4096,256.00,0,0.00065097,0.00033270,0.00002054,0,25.28,0.571625,18.064
12,1774518120.9849,0.00064918,0.002380,0.00131750,0.004303,0,4096,256.00,0,0.00070495,0.00061607,0.00002910,0,26.48,0.567377,17.095
13,1774518121.0467,0.00044121,0.001801,0.00150133,0.006042,0,4096,256.00,0,0.00065327,0.00056933,0.00003151,0,22.51,0.558312,17.887
14,1774518121.1058,0.00046565,0.001617,0.00242771,0.008026,0,4096,256.00,0,0.00068514,0.00050414,0.00002920,0,23.57,0.544967,17.883
15,1774518121.1755,0.00037129,0.001343,0.25236139,0.984558,0,4096,256.00,0,0.00043127,0.00033649,0.00003063,0,21.23,0.541369,17.420
16,1774518121.2364,0.00035714,0.001099,0.04925891,0.264313,0,4096,256.00,0,0.00054568,0.00034737,0.00001928,0,24.32,0.533004,18.136
17,1774518121.3063,0.00026957,0.001038,0.02205277,0.198853,0,4096,256.00,0,0.00046567,0.00030376,0.00002439,0,20.19,0.523354,18.240
18,1774518121.3664,0.00043960,0.001892,0.02179145,0.189514,0,4096,256.00,0,0.00045396,0.00046992,0.00002082,0,25.59,0.515958,18.047
19,1774518121.4267,0.00046559,0.001678,0.07504354,0.344025,0,4096,256.00,0,0.00850264,0.00841600,0.00002560,0,24.58,0.509241,18.808
20,1774518121.4966,0.00096617,0.003174,0.07342495,0.336121,0,4096,256.00,0,0.02298324,0.02295927,0.00368555,0,-11.63,0.502035,18.214
21,1774518121.5577,0.01426830,0.111969,0.09669339,0.659027,0,0,0.00,0,0.03250740,0.03182422,0.00972979,0,3.33,0.490360,18.919
22,1774518121.6135,0.17116445,0.983917,0.25753023,0.751526,0,0,0.00,1,0.17436294,0.13488182,0.02805029,0,15.71,0.490360,6.018
23,1774518121.6746,0.02246319,0.113037,0.25709093,0.751617,0,0,0.00,1,0.12840870,0.12822346,0.12840870,1,-15.14,0.490360,5.908
24,1774518121.7342,0.02328333,0.186737,0.23082307,0.673248,0,0,0.00,1,0.21893633,0.21895107,0.07269434,0,-9.89,0.490360,6.075
25,1774518121.8043,0.09119649,0.436005,0.11209782,0.331299,0,0,0.00,1,0.29447450,0.29575239,0.13803618,0,-3.60,0.490360,6.510
26,1774518121.8765,0.10643668,0.413300,0.02919776,0.082703,0,0,0.00,0,0.07918426,0.10890534,0.07918426,1,2.57,0.480435,18.122
27,1774518121.9454,0.06716689,0.245331,0.02421337,0.041077,0,0,0.00,0,0.06113272,0.08072807,0.03884621,0,4.76,0.457330,17.066
28,1774518121.9941,0.26366671,0.970276,0.00140271,0.006348,0,0,0.00,1,0.28282685,0.10806158,0.02682852,0,19.85,0.457330,5.800
29,1774518122.0551,0.25209775,0.882538,0.00009928,0.000305,0,4096,256.00,1,0.25632219,0.05911404,0.19460834,0,2.25,0.457330,5.735
30,1774518122.1262,0.25442791,0.789307,0.00000000,0.000000,0,4096,256.00,1,0.26702442,0.06585975,0.18302678,0,2.86,0.457330,6.904
31,1774518122.1851,0.14685453,0.470154,0.00003341,0.000183,0,4096,256.00,1,0.14836375,0.06222484,0.14836375,1,-0.09,0.457330,5.894
32,1774518122.2554,0.04001376,0.162262,0.00041095,0.000854,0,4096,256.00,1,0.06958958,0.06458745,0.06958958,1,-4.81,0.457330,5.602
1,1774518122.3154,0.01745114,0.068573,0.00030773,0.001129,0,4096,256.00,1,0.05003655,0.04855765,0.01725690,0,0.10,0.457330,5.971
2,1774518122.3755,0.00379769,0.013977,0.00073683,0.003204,0,4096,256.00,1,0.01615379,0.01692794,0.00223666,0,4.60,0.457330,6.930
3,1774518122.4447,0.00114462,0.003693,0.00428039,0.015625,0,4096,256.00,1,0.01038971,0.01046066,0.00072208,0,4.00,0.457330,6.355
4,1774518122.5047,0.00059523,0.001953,0.00490849,0.015717,0,4096,256.00,1,0.00058254,0.00021765,0.00046449,0,2.15,0.457330,5.525
5,1774518122.5740,0.00041381,0.001465,0.00760778,0.019440,0,4096,256.00,1,0.00043864,0.00013371,0.00002604,0,23.43,0.457330,5.832
6,1774518122.6342,0.00036852,0.001099,0.00556514,0.016327,0,4096,256.00,1,0.00042702,0.00017392,0.00001961,0,24.48,0.457330,5.933
7,1774518122.6941,0.00044912,0.001587,0.00001541,0.000092,0,4096,256.00,1,0.00070830,0.00051417,0.00001909,0,26.38,0.457330,5.773
8,1774518122.7780,0.00043303,0.001282,0.00001232,0.000061,0,4096,256.00,0,0.00046038,0.00049428,0.00003166,0,22.31,0.454372,19.453
9,1774518122.8368,0.00041906,0.001251,0.00001809,0.000092,0,4096,256.00,0,0.00047752,0.00059150,0.00002058,0,25.26,0.451638,18.275
10,1774518122.9064,0.00235293,0.007355,0.00001864,0.000122,0,4096,256.00,0,0.00090095,0.00224969,0.00002134,0,39.98,0.453224,18.571
11,1774518122.9667,0.00217022,0.006195,0.00001443,0.000092,0,4096,256.00,0,0.00083172,0.00216736,0.00004027,0,34.37,0.452084,17.475
12,1774518123.0258,0.00240526,0.006348,0.00001638,0.000092,0,4096,256.00,0,0.00073340,0.00229863,0.00003718,0,35.91,0.454571,17.584
13,1774518123.0977,0.00166759,0.005066,0.00001616,0.000061,0,4096,256.00,0,0.00054417,0.00162618,0.00003278,0,33.74,0.454457,19.269
14,1774518123.1464,0.00909879,0.060455,0.00000701,0.000061,0,4096,256.00,1,0.00907725,0.00138628,0.00167175,0,14.72,0.454457,7.842
15,1774518123.2143,0.00053672,0.001923,0.00000514,0.000031,0,4096,256.00,1,0.00053738,0.00001383,0.00053738,1,-0.01,0.454457,5.846
